state,date,facility,service,in_state,number,surCharge,initialAmount,additionalAmount,totalAmount,quoteRule,feeName,ratePerMinute
TN,1599320582015,CHEATHAM COUNTY JAIL,Inmate Debit,true,6157412001,$0.000,$0.330,$0.330,$0.330,false,null,$0.000
TN,1599320582015,CHEATHAM COUNTY JAIL,Inmate Debit,false,6082661212,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320582015,CHEATHAM COUNTY JAIL,Traditional Collect,true,6157412001,$0.000,$0.330,$0.330,$0.330,false,null,$0.000
TN,1599320582015,CHEATHAM COUNTY JAIL,Traditional Collect,false,6082661212,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320582015,CHEATHAM COUNTY JAIL,Voicemail,true,6157412001,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
TN,1599320582015,CHEATHAM COUNTY JAIL,Voicemail,false,6082661212,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
TN,1599320587269,CHESTER COUNTY JAIL,AdvancedConnect,true,6157412001,$0.000,$4.180,$0.590,$4.180,false,null,$0.000
TN,1599320587269,CHESTER COUNTY JAIL,AdvancedConnect,false,5173733400,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320587269,CHESTER COUNTY JAIL,Direct Bill,true,6157412001,$0.000,$4.180,$0.590,$4.180,false,null,$0.000
TN,1599320587269,CHESTER COUNTY JAIL,Direct Bill,false,5173733400,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320587269,CHESTER COUNTY JAIL,Inmate Debit,true,6157412001,$0.000,$4.180,$0.590,$4.180,false,null,$0.000
TN,1599320587269,CHESTER COUNTY JAIL,Inmate Debit,false,5173733400,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320587269,CHESTER COUNTY JAIL,Traditional Collect,true,6157412001,$0.000,$4.180,$0.590,$4.180,false,null,$0.000
TN,1599320587269,CHESTER COUNTY JAIL,Traditional Collect,false,5173733400,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320587269,CHESTER COUNTY JAIL,Voicemail,true,6157412001,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
TN,1599320587269,CHESTER COUNTY JAIL,Voicemail,false,5173733400,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
TN,1599320590966,CUMBERLAND COUNTY JUSTICE CENTER,AdvancedConnect,true,6157412001,$0.000,$1.820,$0.220,$1.820,false,null,$0.000
TN,1599320590966,CUMBERLAND COUNTY JUSTICE CENTER,AdvancedConnect,false,4064443111,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320590966,CUMBERLAND COUNTY JUSTICE CENTER,Direct Bill,true,6157412001,$0.000,$1.820,$0.220,$1.820,false,null,$0.000
TN,1599320590966,CUMBERLAND COUNTY JUSTICE CENTER,Direct Bill,false,4064443111,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320590966,CUMBERLAND COUNTY JUSTICE CENTER,Inmate Debit,true,6157412001,$0.000,$1.820,$0.220,$1.820,false,null,$0.000
TN,1599320590966,CUMBERLAND COUNTY JUSTICE CENTER,Inmate Debit,false,4064443111,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320590966,CUMBERLAND COUNTY JUSTICE CENTER,Traditional Collect,true,6157412001,$0.000,$1.820,$0.220,$1.820,false,null,$0.000
TN,1599320590966,CUMBERLAND COUNTY JUSTICE CENTER,Traditional Collect,false,4064443111,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320590966,CUMBERLAND COUNTY JUSTICE CENTER,Voicemail,true,6157412001,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
TN,1599320590966,CUMBERLAND COUNTY JUSTICE CENTER,Voicemail,false,4064443111,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
TN,1599320595344,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - FEMALE,AdvancedConnect,true,6157412001,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
TN,1599320595344,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - FEMALE,AdvancedConnect,false,3045882000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320595344,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - FEMALE,Direct Bill,true,6157412001,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
TN,1599320595344,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - FEMALE,Direct Bill,false,3045882000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320595344,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - FEMALE,Inmate Debit,true,6157412001,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
TN,1599320595344,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - FEMALE,Inmate Debit,false,3045882000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320595344,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - FEMALE,Traditional Collect,true,6157412001,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
TN,1599320595344,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - FEMALE,Traditional Collect,false,3045882000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320595344,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - FEMALE,Voicemail,true,6157412001,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
TN,1599320595344,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - FEMALE,Voicemail,false,3045882000,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
TN,1599320599133,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - MALE,AdvancedConnect,true,6157412001,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
TN,1599320599133,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - MALE,AdvancedConnect,false,3027444101,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320599133,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - MALE,Direct Bill,true,6157412001,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
TN,1599320599133,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - MALE,Direct Bill,false,3027444101,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320599133,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - MALE,Inmate Debit,true,6157412001,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
TN,1599320599133,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - MALE,Inmate Debit,false,3027444101,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320599133,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - MALE,Traditional Collect,true,6157412001,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
TN,1599320599133,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - MALE,Traditional Collect,false,3027444101,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320599133,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - MALE,Voicemail,true,6157412001,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
TN,1599320599133,DAVIDSON COUNTY - CORRECTIONAL DEVELOPMENT CENTER - MALE,Voicemail,false,3027444101,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
TN,1599320602874,DAVIDSON COUNTY - METRO DETENTION FACILITY,AdvancedConnect,true,6157412001,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
TN,1599320602874,DAVIDSON COUNTY - METRO DETENTION FACILITY,AdvancedConnect,false,6057333212,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320602874,DAVIDSON COUNTY - METRO DETENTION FACILITY,Direct Bill,true,6157412001,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
TN,1599320602874,DAVIDSON COUNTY - METRO DETENTION FACILITY,Direct Bill,false,6057333212,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320602874,DAVIDSON COUNTY - METRO DETENTION FACILITY,Inmate Debit,true,6157412001,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
TN,1599320602874,DAVIDSON COUNTY - METRO DETENTION FACILITY,Inmate Debit,false,6057333212,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320602874,DAVIDSON COUNTY - METRO DETENTION FACILITY,Traditional Collect,true,6157412001,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
TN,1599320602874,DAVIDSON COUNTY - METRO DETENTION FACILITY,Traditional Collect,false,6057333212,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320602874,DAVIDSON COUNTY - METRO DETENTION FACILITY,Voicemail,true,6157412001,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
TN,1599320602874,DAVIDSON COUNTY - METRO DETENTION FACILITY,Voicemail,false,6057333212,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
TN,1599320606594,DAVIDSON COUNTY DOWNTOWN DETENTION CENTER (DDC),AdvancedConnect,true,6157412001,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
TN,1599320606594,DAVIDSON COUNTY DOWNTOWN DETENTION CENTER (DDC),AdvancedConnect,false,3027444101,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320606594,DAVIDSON COUNTY DOWNTOWN DETENTION CENTER (DDC),Direct Bill,true,6157412001,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
TN,1599320606594,DAVIDSON COUNTY DOWNTOWN DETENTION CENTER (DDC),Direct Bill,false,3027444101,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320606594,DAVIDSON COUNTY DOWNTOWN DETENTION CENTER (DDC),Inmate Debit,true,6157412001,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
TN,1599320606594,DAVIDSON COUNTY DOWNTOWN DETENTION CENTER (DDC),Inmate Debit,false,3027444101,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320606594,DAVIDSON COUNTY DOWNTOWN DETENTION CENTER (DDC),Traditional Collect,true,6157412001,$0.000,$0.050,$0.050,$0.050,false,null,$0.000
TN,1599320606594,DAVIDSON COUNTY DOWNTOWN DETENTION CENTER (DDC),Traditional Collect,false,3027444101,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320606594,DAVIDSON COUNTY DOWNTOWN DETENTION CENTER (DDC),Voicemail,true,6157412001,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
TN,1599320606594,DAVIDSON COUNTY DOWNTOWN DETENTION CENTER (DDC),Voicemail,false,3027444101,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
TN,1599320610437,DECATUR COUNTY JUSTICE COMPLEX,AdvancedConnect,true,6157412001,$0.000,$0.330,$0.230,$0.330,false,null,$0.000
TN,1599320610437,DECATUR COUNTY JUSTICE COMPLEX,AdvancedConnect,false,8037342100,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320610437,DECATUR COUNTY JUSTICE COMPLEX,Direct Bill,true,6157412001,$0.000,$0.330,$0.230,$0.330,false,null,$0.000
TN,1599320610437,DECATUR COUNTY JUSTICE COMPLEX,Direct Bill,false,8037342100,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320610437,DECATUR COUNTY JUSTICE COMPLEX,Inmate Debit,true,6157412001,$0.000,$0.330,$0.230,$0.330,false,null,$0.000
TN,1599320610437,DECATUR COUNTY JUSTICE COMPLEX,Inmate Debit,false,8037342100,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320610437,DECATUR COUNTY JUSTICE COMPLEX,Traditional Collect,true,6157412001,$0.000,$0.330,$0.230,$0.330,false,null,$0.000
TN,1599320610437,DECATUR COUNTY JUSTICE COMPLEX,Traditional Collect,false,8037342100,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320610437,DECATUR COUNTY JUSTICE COMPLEX,Voicemail,true,6157412001,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
TN,1599320610437,DECATUR COUNTY JUSTICE COMPLEX,Voicemail,false,8037342100,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
TN,1599320614523,DEKALB COUNTY JAIL,AdvancedConnect,true,6157412001,$0.000,$2.370,$0.270,$2.370,false,null,$0.000
TN,1599320614523,DEKALB COUNTY JAIL,AdvancedConnect,false,5737513222,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320614523,DEKALB COUNTY JAIL,Direct Bill,true,6157412001,$0.000,$2.370,$0.270,$2.370,false,null,$0.000
TN,1599320614523,DEKALB COUNTY JAIL,Direct Bill,false,5737513222,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320614523,DEKALB COUNTY JAIL,Inmate Debit,true,6157412001,$0.000,$2.370,$0.270,$2.370,false,null,$0.000
TN,1599320614523,DEKALB COUNTY JAIL,Inmate Debit,false,5737513222,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320614523,DEKALB COUNTY JAIL,Traditional Collect,true,6157412001,$0.000,$2.370,$0.270,$2.370,false,null,$0.000
TN,1599320614523,DEKALB COUNTY JAIL,Traditional Collect,false,5737513222,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320614523,DEKALB COUNTY JAIL,Voicemail,true,6157412001,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
TN,1599320614523,DEKALB COUNTY JAIL,Voicemail,false,5737513222,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
TN,1599320618564,FENTRESS COUNTY JUSTICE CENTER,AdvancedConnect,true,6157412001,$0.000,$3.021,$0.421,$3.030,false,null,$0.000
TN,1599320618564,FENTRESS COUNTY JUSTICE CENTER,AdvancedConnect,false,9198142000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320618564,FENTRESS COUNTY JUSTICE CENTER,Direct Bill,true,6157412001,$0.000,$3.021,$0.421,$3.030,false,null,$0.000
TN,1599320618564,FENTRESS COUNTY JUSTICE CENTER,Direct Bill,false,9198142000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320618564,FENTRESS COUNTY JUSTICE CENTER,Inmate Debit,true,6157412001,$0.000,$3.021,$0.421,$3.030,false,null,$0.000
TN,1599320618564,FENTRESS COUNTY JUSTICE CENTER,Inmate Debit,false,9198142000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320618564,FENTRESS COUNTY JUSTICE CENTER,Traditional Collect,true,6157412001,$0.000,$3.021,$0.421,$3.030,false,null,$0.000
TN,1599320618564,FENTRESS COUNTY JUSTICE CENTER,Traditional Collect,false,9198142000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320618564,FENTRESS COUNTY JUSTICE CENTER,Voicemail,true,6157412001,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
TN,1599320618564,FENTRESS COUNTY JUSTICE CENTER,Voicemail,false,9198142000,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
TN,1599320622317,GREENE COUNTY DETENTION CENTER,AdvancedConnect,true,6157412001,$0.000,$1.900,$0.210,$1.900,false,null,$0.000
TN,1599320622317,GREENE COUNTY DETENTION CENTER,AdvancedConnect,false,3045882000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320622317,GREENE COUNTY DETENTION CENTER,Direct Bill,true,6157412001,$0.000,$1.900,$0.210,$1.900,false,null,$0.000
TN,1599320622317,GREENE COUNTY DETENTION CENTER,Direct Bill,false,3045882000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320622317,GREENE COUNTY DETENTION CENTER,Inmate Debit,true,6157412001,$0.000,$1.900,$0.210,$1.900,false,null,$0.000
TN,1599320622317,GREENE COUNTY DETENTION CENTER,Inmate Debit,false,3045882000,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320622317,GREENE COUNTY DETENTION CENTER,Traditional Collect,true,6157412001,$0.000,$1.900,$0.210,$1.900,false,null,$0.000
TN,1599320622317,GREENE COUNTY DETENTION CENTER,Traditional Collect,false,3045882000,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320622317,GREENE COUNTY DETENTION CENTER,Voicemail,true,6157412001,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
TN,1599320622317,GREENE COUNTY DETENTION CENTER,Voicemail,false,3045882000,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
TN,1599320626456,GREENE COUNTY JAIL WORKHOUSE,AdvancedConnect,true,6157412001,$0.000,$1.900,$0.210,$1.900,false,null,$0.000
TN,1599320626456,GREENE COUNTY JAIL WORKHOUSE,AdvancedConnect,false,4055212342,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320626456,GREENE COUNTY JAIL WORKHOUSE,Direct Bill,true,6157412001,$0.000,$1.900,$0.210,$1.900,false,null,$0.000
TN,1599320626456,GREENE COUNTY JAIL WORKHOUSE,Direct Bill,false,4055212342,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320626456,GREENE COUNTY JAIL WORKHOUSE,Inmate Debit,true,6157412001,$0.000,$1.900,$0.210,$1.900,false,null,$0.000
TN,1599320626456,GREENE COUNTY JAIL WORKHOUSE,Inmate Debit,false,4055212342,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320626456,GREENE COUNTY JAIL WORKHOUSE,Traditional Collect,true,6157412001,$0.000,$1.900,$0.210,$1.900,false,null,$0.000
TN,1599320626456,GREENE COUNTY JAIL WORKHOUSE,Traditional Collect,false,4055212342,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320626456,GREENE COUNTY JAIL WORKHOUSE,Voicemail,true,6157412001,$0.000,$0.000,$0.000,$0.000,false,null,$0.000
TN,1599320626456,GREENE COUNTY JAIL WORKHOUSE,Voicemail,false,4055212342,$0.000,$0.750,$0.000,$0.750,false,null,$0.000
TN,1599320630197,HAMBLEN COUNTY JAIL,AdvancedConnect,true,6157412001,$0.000,$4.190,$0.600,$4.190,false,null,$0.000
TN,1599320630197,HAMBLEN COUNTY JAIL,AdvancedConnect,false,2072873531,$0.000,$0.210,$0.210,$0.210,false,null,$0.000
TN,1599320630197,HAMBLEN COUNTY JAIL,Direct Bill,true,6157412001,$0.000,$4.190,$0.600,$4.190,false,null,$0.000
TN,1599320630197,HAMBLEN COUNTY JAIL,Direct Bill,false,2072873531,$0.000,$0.250,$0.250,$0.250,false,null,$0.000
TN,1599320630197,HAMBLEN COUNTY JAIL,Inmate Debit,true,6157412001,$0.000,$4.190,$0.600,$4.190,false,null,$0.000
